price,year,make,model,bodytype,transmission,odometer,drivetrain,age,annual_km
66990,2021,Ram,1500,Truck,Automatic,11623,4x4,2,5811
35900,2020,Jeep,Cherokee,SUV,Automatic,13598,4x4,3,4532
35990,2017,Jeep,Wrangler,SUV,Automatic,119108,other,6,19851
31990,2018,Jeep,Compass,SUV,Automatic,72606,4x4,5,14521
39888,2019,Mercedes-benz,Cla,Coupe,Automatic,38615,awd,4,9653
19990,2015,Jeep,Cherokee,SUV,Automatic,209560,4x4,8,26195
48888,2014,Mercedes-benz,Cla-class,Sedan,Automatic,5841,awd,9,649
25988,2016,Acura,Mdx,SUV,Automatic,205551,other,7,29364
19650,2016,Volkswagen,Golf,Sedan,Automatic,127183,fwd,7,18169
42188,2021,Volkswagen,Golf,Wagon,Automatic,16430,fwd,2,8215
24499,2017,Honda,Civic,Sedan,Automatic,43445,fwd,6,7240
16988,2016,Mazda,Mazda3,Sedan,Automatic,92942,other,7,13277
8990,2014,Mitsubishi,Rvr,SUV,Automatic,230000,awd,9,25555
13995,2010,Honda,Cr-v,SUV,Automatic,220192,awd,13,16937
45900,2016,Bmw,X5,SUV,Automatic,76667,awd,7,10952
41988,2018,Nissan,Titan,Truck,Automatic,115037,other,5,23007
7995,2011,Ford,Escape,SUV,Automatic,202480,awd,12,16873
25988,2016,Chevrolet,Silverado,Truck,Automatic,226148,other,7,32306
24900,2013,Gmc,Sierra,Truck,Automatic,222881,4x4,10,22288
33288,2020,Toyota,Camry,Sedan,Automatic,10180,fwd,3,3393
29995,2016,Jeep,Cherokee,SUV,Automatic,86812,4x4,7,12401
43995,2020,Jeep,Cherokee,SUV,Automatic,22808,4x4,3,7602
35995,2020,Dodge,Grand,Minivan,Automatic,29578,fwd,3,9859
44799,2019,Ram,1500,Truck,Automatic,25003,4x4,4,6250
25995,2017,Jeep,Grand,SUV,Automatic,142290,4x4,6,23715
39995,2019,Ram,1500,Truck,Automatic,60008,4x4,4,15002
32888,2018,Honda,Cr-v,SUV,Automatic,92751,awd,5,18550
39995,2019,Jeep,Cherokee,SUV,Automatic,49228,4x4,4,12307
26900,2017,Chevrolet,Silverado,Truck,Automatic,158000,4x4,6,26333
13988,2011,Audi,A4,Sedan,Automatic,167698,other,12,13974
96888,2017,Mercedes-benz,C-class,Coupe,Automatic,28590,rwd,6,4765
25850,2015,Audi,Q3,SUV,Automatic,130210,awd,8,16276
35988,2019,Volkswagen,Golf,Wagon,Automatic,14247,awd,4,3561
30975,2020,Hyundai,Kona,SUV,Automatic,15901,awd,3,5300
37975,2020,Volkswagen,Passat,Sedan,Automatic,9355,fwd,3,3118
26980,2019,Toyota,Camry,Sedan,Automatic,142774,fwd,4,35693
54900,2021,Volkswagen,Atlas,SUV,Automatic,12626,awd,2,6313
48990,2019,Ford,Ranger,Truck,Automatic,57741,4x4,4,14435
46988,2018,Jeep,Grand,SUV,Automatic,51568,4x4,5,10313
38975,2016,Volkswagen,Golf,Hatchback,Manual,71300,awd,7,10185
41975,2021,Volkswagen,Jetta,Sedan,Manual,14263,fwd,2,7131
32899,2020,Volkswagen,Tiguan,SUV,Automatic,27947,awd,3,9315
30999,2019,Subaru,Impreza,Sedan,Automatic,7404,awd,4,1851
37499,2017,Ram,1500,Truck,Automatic,113945,4x4,6,18990
45975,2021,Volkswagen,Tiguan,SUV,Automatic,31922,awd,2,15961
38999,2017,Honda,Ridgeline,Truck,Automatic,80545,awd,6,13424
10995,2011,Chevrolet,Colorado,Truck,Manual,177105,rwd,12,14758
39900,2008,Dodge,Ram,Truck,Automatic,239245,4x4,15,15949
12999,2011,Chevrolet,Silverado,Truck,Automatic,245828,4x4,12,20485
23988,2017,Volkswagen,Beetle,Hatchback,Automatic,94938,fwd,6,15823
47995,2018,Toyota,Tundra,Truck,Automatic,166690,4x4,5,33338
61795,2021,Lexus,Nx,SUV,Automatic,10250,awd,2,5125
12995,2013,Ford,Focus,Hatchback,Manual,108537,fwd,10,10853
44995,2021,Toyota,Rav4,SUV,Automatic,35074,awd,2,17537
27995,2021,Toyota,Corolla,Sedan,Automatic,36075,fwd,2,18037
34995,2016,Ford,F-150,Truck,Automatic,199111,4x4,7,28444
9995,2005,Toyota,Tacoma,Truck,Automatic,417000,4x4,18,23166
25995,2011,Toyota,4runner,SUV,Automatic,220508,awd,12,18375
46995,2017,Toyota,Tacoma,Truck,Automatic,44811,4x4,6,7468
46995,2020,Ram,1500,Truck,Automatic,32500,4x4,3,10833
41995,2017,Toyota,Highlander,SUV,Automatic,45057,awd,6,7509
28995,2014,Ram,1500,Truck,Automatic,124799,4x4,9,13866
46995,2017,Ford,Mustang,Convertible,Manual,30115,rwd,6,5019
49995,2020,Toyota,Rav4,SUV,Automatic,28171,awd,3,9390
32995,2013,Toyota,Tundra,Truck,Automatic,217815,4x4,10,21781
39995,2018,Toyota,Highlander,SUV,Automatic,103124,awd,5,20624
41995,2017,Toyota,4runner,SUV,Automatic,172240,awd,6,28706
35995,2015,Jeep,Wrangler,SUV,Manual,56491,awd,8,7061
41995,2015,Toyota,4runner,SUV,Automatic,70522,awd,8,8815
44995,2020,Toyota,Tacoma,Truck,Automatic,55554,4x4,3,18518
43995,2018,Volkswagen,Atlas,SUV,Automatic,93101,awd,5,18620
48495,2020,Acura,Rdx,SUV,Automatic,37576,awd,3,12525
29995,2018,Toyota,Rav4,SUV,Automatic,63643,awd,5,12728
49995,2019,Toyota,Tacoma,Truck,Automatic,79207,4x4,4,19801
46995,2018,Toyota,Highlander,SUV,Automatic,74704,awd,5,14940
11990,1993,Gmc,Sierra,Truck,Automatic,185408,4x4,30,6180
23495,2017,Nissan,Rogue,SUV,Automatic,103161,awd,6,17193
28990,2015,Ford,Explorer,SUV,Automatic,120513,4x4,8,15064
32888,2019,Toyota,Camry,Sedan,Automatic,49783,fwd,4,12445
34995,2018,Volkswagen,Beetle,Convertible,Automatic,79503,fwd,5,15900
24995,2015,Jeep,Cherokee,SUV,Automatic,152861,awd,8,19107
26995,2019,Hyundai,Kona,SUV,Automatic,46754,awd,4,11688
49995,2015,Jeep,Wrangler,SUV,Automatic,18453,awd,8,2306
60995,2015,Gmc,Sierra,Truck,Automatic,169204,4x4,8,21150
46995,2017,Toyota,Tacoma,Truck,Automatic,47405,4x4,6,7900
54995,2019,Toyota,Tundra,Truck,Automatic,48000,4x4,4,12000
59995,2020,Toyota,Highlander,SUV,Automatic,35125,awd,3,11708
25995,2016,Honda,Civic,Coupe,Automatic,58229,fwd,7,8318
31995,2016,Toyota,Camry,Sedan,Automatic,42933,fwd,7,6133
31995,2019,Toyota,Camry,Sedan,Automatic,55532,fwd,4,13883
31995,2017,Honda,Accord,Sedan,Automatic,37891,fwd,6,6315
30995,2020,Honda,Civic,Coupe,Manual,21172,fwd,3,7057
13900,2008,Land,Rover,SUV,Automatic,164000,awd,15,10933
27274,2018,Toyota,Corolla,Sedan,Automatic,37052,fwd,5,7410
37900,2019,Volkswagen,Beetle,Convertible,Automatic,25522,other,4,6380
27901,2016,Nissan,Murano,SUV,Automatic,70800,other,7,10114
27888,2014,Toyota,Avalon,Sedan,Automatic,19248,fwd,9,2138
15991,2014,Dodge,Grand,Minivan,Automatic,129453,fwd,9,14383
13990,2012,Ford,F-150,Truck,Automatic,207977,other,11,18907
10900,2008,Mercedes-benz,C-class,Sedan,Automatic,172600,awd,15,11506
19601,2015,Jeep,Cherokee,SUV,Automatic,149995,4x4,8,18749
28950,2018,Ford,Explorer,SUV,Automatic,41021,fwd,5,8204
42950,2020,Ford,Escape,SUV,Automatic,12399,awd,3,4133
34900,2019,Ram,1500,Truck,Automatic,82000,4x4,4,20500
34888,2019,Volkswagen,Jetta,Sedan,Automatic,50840,fwd,4,12710
48906,2021,Acura,Tlx,Sedan,Automatic,17216,awd,2,8608
19999,2014,Jeep,Cherokee,SUV,Automatic,135000,4x4,9,15000
14988,2010,Lincoln,Mkx,Sedan,Automatic,118275,other,13,9098
29450,2011,Lincoln,Navigator,SUV,Automatic,103852,4x4,12,8654
46995,2019,Jeep,Wrangler,SUV,Automatic,68553,4x4,4,17138
68977,2017,Ram,3500,Truck,Automatic,143473,4x4,6,23912
21017,2015,Dodge,Journey,SUV,Automatic,94195,fwd,8,11774
24989,2018,Mazda,Mazda3,Sedan,Automatic,49688,fwd,5,9937
72990,2019,Ram,3500,Truck,Automatic,67364,4x4,4,16841
14850,2015,Chevrolet,Cruze,Sedan,Automatic,131263,fwd,8,16407
33990,2019,Ford,Escape,SUV,Automatic,33331,4x4,4,8332
47990,2017,Ford,Mustang,Coupe,Manual,14512,rwd,6,2418
35990,2020,Ford,Escape,SUV,Automatic,24641,awd,3,8213
58490,2020,Ford,F-150,Truck,Automatic,34659,4x4,3,11553
31490,2019,Ford,Escape,SUV,Automatic,68373,4x4,4,17093
28490,2018,Ford,Escape,SUV,Automatic,51066,4x4,5,10213
17490,2018,Kia,Soul,Wagon,Automatic,123322,fwd,5,24664
42990,2017,Ford,F-150,Truck,Automatic,82780,4x4,6,13796
102990,2020,Ford,Super,Truck,Automatic,41361,4x4,3,13787
23990,2018,Ford,Ecosport,SUV,Automatic,32986,4x4,5,6597
25990,2016,Ford,Edge,SUV,Automatic,105418,awd,7,15059
46990,2017,Ram,2500,Truck,Automatic,127574,4x4,6,21262
52490,2016,Volvo,Xc90,SUV,Automatic,95036,awd,7,13576
47990,2018,Ford,F-150,Truck,Automatic,116996,4x4,5,23399
90990,2020,Ford,F-350,Truck,Automatic,52911,4x4,3,17637
8988,2010,Ford,Escape,SUV,Automatic,202642,other,13,15587
44990,2019,Ford,Mustang,Coupe,Automatic,34865,rwd,4,8716
20990,2015,Mitsubishi,Rvr,SUV,Automatic,92781,4x4,8,11597
59990,2020,Ford,Explorer,SUV,Automatic,47833,4x4,3,15944
47888,2019,Ford,F-150,Truck,Automatic,93965,4x4,4,23491
49990,2017,Lincoln,Navigator,SUV,Automatic,96899,4x4,6,16149
36887,2019,Toyota,Rav4,SUV,Automatic,36471,awd,4,9117
42998,2020,Jeep,Grand,SUV,Automatic,49543,4x4,3,16514
39999,2018,Toyota,Rav4,SUV,Automatic,61487,awd,5,12297
21995,2015,Bmw,3,Sedan,Automatic,157410,awd,8,19676
44990,2019,Ford,Mustang,Coupe,Automatic,34865,rwd,4,8716
20990,2015,Mitsubishi,Rvr,SUV,Automatic,92781,4x4,8,11597
59990,2020,Ford,Explorer,SUV,Automatic,47833,4x4,3,15944
47888,2019,Ford,F-150,Truck,Automatic,93965,4x4,4,23491
49990,2017,Lincoln,Navigator,SUV,Automatic,96899,4x4,6,16149
26488,2018,Ford,Escape,SUV,Automatic,52020,4x4,5,10404
35490,2021,Gmc,Terrain,SUV,Automatic,29815,awd,2,14907
44990,2017,Ford,Mustang,Coupe,Manual,26270,rwd,6,4378
48888,2020,Honda,Ridgeline,Truck,Automatic,55217,awd,3,18405
28490,2017,Kia,Sedona,SUV,Automatic,92803,fwd,6,15467
39990,2020,Ford,Edge,SUV,Automatic,27878,awd,3,9292
23990,2013,Ford,F-150,Truck,Automatic,225208,4x4,10,22520
9999,2010,Subaru,Forester,Wagon,Automatic,216451,awd,13,16650
29990,2017,Honda,Cr-v,SUV,Automatic,97310,awd,6,16218
21490,2014,Ram,1500,Truck,Automatic,142321,4x4,9,15813
19990,2014,Honda,Odyssey,Minivan,Automatic,211456,fwd,9,23495
21999,2014,Acura,Mdx,SUV,Automatic,130234,awd,9,14470
6999,2008,Bmw,5,Sedan,Automatic,241541,rwd,15,16102
18995,2014,Nissan,Juke,SUV,Automatic,111000,4x4,9,12333
12995,2013,Mitsubishi,Lancer,Sedan,Automatic,180000,4x4,10,18000
11999,2010,Honda,Accord,Sedan,Automatic,112920,fwd,13,8686
64999,2019,Ram,1500,Truck,Automatic,79458,4x4,4,19864
24999,2018,Ford,F-150,Truck,Automatic,202142,4x4,5,40428
12999,2011,Honda,Cr-v,SUV,Automatic,130214,awd,12,10851
16999,2014,Nissan,Pathfinder,SUV,Automatic,188458,4x4,9,20939
10999,2012,Chevrolet,Equinox,SUV,Automatic,208744,awd,11,18976
15999,2013,Ford,F-150,Truck,Automatic,163234,other,10,16323
8999,2010,Gmc,Terrain,SUV,Automatic,193671,awd,13,14897
20991,2018,Hyundai,Sonata,Sedan,Automatic,113450,fwd,5,22690
34990,2019,Nissan,Frontier,Truck,Automatic,51288,other,4,12822
56499,2021,Volkswagen,Atlas,SUV,Automatic,16848,awd,2,8424
23993,2010,Dodge,Ram,Truck,Automatic,150341,4x4,13,11564
32995,2018,Jeep,Compass,SUV,Automatic,49451,4x4,5,9890
8988,2009,Subaru,Impreza,Sedan,Automatic,171481,other,14,12248
32205,2018,Chevrolet,Equinox,SUV,Automatic,44632,awd,5,8926
23495,2017,Nissan,Rogue,SUV,Automatic,103161,awd,6,17193
10988,2008,Nissan,Pathfinder,SUV,Automatic,242339,other,15,16155
35588,2019,Volkswagen,Golf,Wagon,Automatic,49356,awd,4,12339
52995,2020,Jeep,Grand,SUV,Automatic,35000,4x4,3,11666
9988,2009,Cadillac,Escalade,SUV,Automatic,271284,other,14,19377
31128,2018,Subaru,Outback,SUV,Automatic,123021,awd,5,24604
24318,2018,Mitsubishi,Outlander,SUV,Automatic,180622,4x4,5,36124
41996,2018,Mitsubishi,Outlander,SUV,Automatic,44969,4x4,5,8993
14697,2015,Kia,Soul,Hatchback,Automatic,137681,fwd,8,17210
29992,2017,Honda,Civic,Sedan,Automatic,53152,fwd,6,8858
23194,2019,Ford,Fusion,Sedan,Automatic,120546,fwd,4,30136
43796,2020,Mitsubishi,Outlander,SUV,Automatic,16164,4x4,3,5388
45562,2020,Gmc,Terrain,SUV,Automatic,24794,awd,3,8264
64996,2020,Honda,Civic,Hatchback,Manual,22081,fwd,3,7360
42996,2020,Gmc,Canyon,Truck,Automatic,67750,4x4,3,22583
43988,2022,Mitsubishi,Outlander,SUV,Automatic,15155,4x4,1,15155
27995,2013,Toyota,Sienna,Minivan,Automatic,133216,awd,10,13321
43999,2019,Toyota,Highlander,SUV,Automatic,63025,awd,4,15756
31990,2018,Jeep,Compass,SUV,Automatic,72606,4x4,5,14521
24000,2018,Ford,Escape,SUV,Automatic,163216,4x4,5,32643
57995,2022,Toyota,Tacoma,Truck,Automatic,10549,4x4,1,10549
28995,2017,Ram,1500,Truck,Automatic,98900,4x4,6,16483
54990,2017,Dodge,Challenger,Coupe,Automatic,37069,rwd,6,6178
10900,2013,Dodge,Journey,Sedan,Automatic,171393,fwd,10,17139
10900,2015,Kia,Optima,Sedan,Automatic,222953,fwd,8,27869
10500,2010,Bmw,5,Sedan,Automatic,163406,awd,13,12569
10500,2007,Mercedes-benz,M-class,SUV,Automatic,246275,awd,16,15392
9900,2008,Buick,Enclave,SUV,Automatic,200000,awd,15,13333
9900,2009,Volkswagen,Tiguan,SUV,Automatic,169322,awd,14,12094
9900,2012,Mitsubishi,Outlander,SUV,Automatic,220206,4x4,11,20018
9900,2008,Acura,Mdx,SUV,Automatic,267023,awd,15,17801
7000,2003,Chevrolet,Tahoe,SUV,Automatic,357151,4x4,20,17857
8499,2012,Dodge,Grand,Other,Automatic,238241,fwd,11,21658
7900,2003,Cadillac,Cts,Sedan,Automatic,161707,rwd,20,8085
6500,2005,Chevrolet,Tahoe,SUV,Automatic,287061,4x4,18,15947
6900,1995,Chevrolet,Camaro,Sedan,Automatic,208000,rwd,28,7428
12900,2010,Audi,A4,Sedan,Automatic,150000,awd,13,11538
21500,2014,Nissan,Pathfinder,SUV,Automatic,146414,awd,9,16268
16900,2013,Ram,1500,Truck,Automatic,60624,rwd,10,6062
19900,2018,Kia,Forte,Sedan,Automatic,107663,fwd,5,21532
19900,2019,Volkswagen,Jetta,Sedan,Automatic,22131,fwd,4,5532
16500,2013,Bmw,X1,SUV,Automatic,158276,awd,10,15827
23900,2015,Buick,Enclave,SUV,Automatic,166562,awd,8,20820
25500,2014,Ford,F-150,Truck,Automatic,142112,4x4,9,15790
9999,2004,Ford,F-150,Truck,Automatic,173607,4x4,19,9137
26500,2016,Ram,1500,Truck,Automatic,136109,4x4,7,19444
31000,2014,Ram,3500,Truck,Automatic,265928,4x4,9,29547
32900,2014,Ram,2500,Truck,Automatic,393711,4x4,9,43745
34999,2017,Toyota,Highlander,SUV,Automatic,133600,awd,6,22266
37777,2017,Ram,2500,Truck,Automatic,149500,4x4,6,24916
13300,2011,Mercedes-benz,C-class,Sedan,Automatic,141789,awd,12,11815
19900,2014,Dodge,Grand,Minivan,Automatic,79000,fwd,9,8777
56777,2016,Ram,3500,Truck,Automatic,183707,4x4,7,26243
23900,2016,Gmc,Acadia,SUV,Automatic,159100,awd,7,22728
31900,2017,Nissan,Pathfinder,SUV,Automatic,101278,4x4,6,16879
41455,2017,Toyota,Highlander,SUV,Automatic,82741,awd,6,13790
34777,2016,Toyota,Tacoma,Truck,Manual,146071,4x4,7,20867
22995,2016,Dodge,Grand,SUV,Automatic,135000,fwd,7,19285
23050,2017,Honda,Civic,Coupe,Automatic,190564,fwd,6,31760
59995,2017,Gmc,Sierra,Truck,Automatic,184000,4x4,6,30666
61990,2021,Ford,F-150,Truck,Automatic,52606,4x4,2,26303
18906,2015,Nissan,Sentra,Sedan,Automatic,38810,fwd,8,4851
40988,2020,Ram,2500,Truck,Automatic,161299,other,3,53766
28990,2015,Ford,Explorer,SUV,Automatic,120513,4x4,8,15064
39900,2019,Volvo,Xc40,SUV,Automatic,79824,other,4,19956
46588,2019,Volkswagen,Atlas,SUV,Automatic,75818,awd,4,18954
24995,2015,Nissan,Murano,SUV,Automatic,141300,awd,8,17662
28448,2018,Mazda,Cx-3,SUV,Automatic,87276,awd,5,17455
23998,2016,Honda,Cr-v,SUV,Automatic,150450,awd,7,21492
63988,2022,Toyota,Tacoma,Truck,Automatic,2898,4x4,1,2898
25151,2016,Subaru,Forester,SUV,Automatic,102100,awd,7,14585
16900,2016,Jeep,Cherokee,SUV,Automatic,198397,awd,7,28342
12988,2005,Ford,Super,Truck,Automatic,192348,other,18,10686
86997,2019,Ford,Super,Truck,Automatic,131154,4x4,4,32788
14988,2013,Chevrolet,Cruze,Sedan,Automatic,103974,other,10,10397
28997,2018,Nissan,Maxima,Sedan,Automatic,96000,fwd,5,19200
32900,2014,Toyota,Tacoma,Truck,Automatic,139100,4x4,9,15455
15988,2015,Volkswagen,Passat,Sedan,Automatic,133206,other,8,16650
15997,2012,Cadillac,Cts,Sedan,Automatic,147546,awd,11,13413
37640,2018,Jeep,Cherokee,SUV,Automatic,82641,4x4,5,16528
37598,2019,Dodge,Charger,Sedan,Automatic,79324,awd,4,19831
39414,2016,Toyota,4runner,SUV,Automatic,136206,4x4,7,19458
32888,2019,Hyundai,Tucson,SUV,Automatic,69455,awd,4,17363
31993,2014,Jeep,Wrangler,SUV,Automatic,68285,awd,9,7587
53999,2020,Jeep,Gladiator,Truck,Automatic,62132,4x4,3,20710
15988,2015,Volkswagen,Passat,Sedan,Automatic,133206,other,8,16650
15997,2012,Cadillac,Cts,Sedan,Automatic,147546,awd,11,13413
37640,2018,Jeep,Cherokee,SUV,Automatic,82641,4x4,5,16528
28495,2012,Bmw,X3,SUV,Automatic,59893,awd,11,5444
51990,2014,Cadillac,Escalade,SUV,Automatic,100654,awd,9,11183
39999,2019,Mercedes-benz,Cla,Coupe,Automatic,31638,awd,4,7909
74977,2021,Ford,F-150,Truck,Automatic,34746,4x4,2,17373
13997,2013,Kia,Sorento,SUV,Automatic,101110,fwd,10,10111
29990,2014,Jeep,Grand,SUV,Automatic,130580,4x4,9,14508
25999,2018,Mini,3,Hatchback,Manual,26190,fwd,5,5238
12997,2013,Bmw,X3,SUV,Automatic,221696,awd,10,22169
32740,2017,Hyundai,Tucson,SUV,Automatic,81672,awd,6,13612
37997,2016,Ford,Expedition,SUV,Automatic,184722,4x4,7,26388
12997,2017,Nissan,Sentra,Sedan,Automatic,185000,fwd,6,30833
21988,2013,Mercedes-benz,Glk-class,Wagon,Automatic,174294,other,10,17429
25995,2015,Audi,Q3,SUV,Automatic,88320,awd,8,11040
54990,2018,Toyota,Tundra,Truck,Automatic,66570,4x4,5,13314
47997,2015,Lincoln,Navigator,SUV,Automatic,61784,other,8,7723
21900,2018,Hyundai,Elantra,Hatchback,Automatic,49635,fwd,5,9927
49590,2018,Bmw,X5,SUV,Automatic,29976,awd,5,5995
33900,2020,Nissan,Rogue,SUV,Automatic,38479,awd,3,12826
26997,2017,Toyota,Rav4,SUV,Automatic,104231,fwd,6,17371
29489,2017,Honda,Accord,Sedan,Automatic,29543,fwd,6,4923
12995,2015,Volkswagen,Golf,Hatchback,Automatic,180000,fwd,8,22500
26990,2011,Lexus,Rx,SUV,Automatic,95770,awd,12,7980
72997,2020,Gmc,Sierra,Truck,Automatic,27591,4x4,3,9197
33600,2019,Ford,Escape,SUV,Automatic,94140,4x4,4,23535
16995,2015,Chrysler,200,Sedan,Automatic,181263,awd,8,22657
44595,2019,Dodge,Durango,SUV,Automatic,85347,4x4,4,21336
44990,2019,Ford,Mustang,Coupe,Automatic,34865,rwd,4,8716
12990,2011,Kia,Sorento,SUV,Automatic,138839,4x4,12,11569
6987,2011,Ford,Escape,SUV,Automatic,295098,4x4,12,24591
59980,2020,Ram,1500,Truck,Automatic,44799,4x4,3,14933
29410,2017,Chrysler,300,Sedan,Automatic,115639,rwd,6,19273
64978,2020,Ram,1500,Truck,Automatic,59769,4x4,3,19923
35720,2017,Jeep,Wrangler,SUV,Manual,30631,4x4,6,5105
38658,2020,Dodge,Grand,Minivan,Automatic,77143,fwd,3,25714
34980,2020,Kia,Sportage,SUV,Automatic,60636,awd,3,20212
64878,2020,Ram,1500,Truck,Automatic,45893,4x4,3,15297
46790,2017,Infiniti,Qx80,SUV,Automatic,113306,4x4,6,18884
26840,2014,Jeep,Grand,SUV,Automatic,194006,4x4,9,21556
62988,2017,Ford,F-150,Truck,Automatic,157449,4x4,6,26241
69790,2018,Gmc,Yukon,SUV,Automatic,76612,awd,5,15322
41540,2019,Jeep,Cherokee,SUV,Automatic,76529,4x4,4,19132
16997,2011,Ram,1500,Truck,Automatic,157005,4x4,12,13083
37200,2020,Chevrolet,Equinox,SUV,Automatic,29440,awd,3,9813
59620,2020,Ram,1500,Truck,Automatic,47115,4x4,3,15705
37850,2019,Jeep,Cherokee,SUV,Automatic,50948,4x4,4,12737
7397,2010,Ford,Escape,SUV,Automatic,257640,4x4,13,19818
113940,2022,Jeep,Grand,SUV,Automatic,2790,4x4,1,2790
49710,2021,Ram,1500,Truck,Automatic,27865,4x4,2,13932
70990,2020,Ram,1500,Truck,Automatic,55887,4x4,3,18629
35540,2019,Dodge,Grand,Minivan,Automatic,30287,fwd,4,7571
43990,2020,Ford,Explorer,SUV,Automatic,114606,4x4,3,38202
41440,2017,Ram,1500,Truck,Automatic,99183,4x4,6,16530
44530,2019,Ram,1500,Truck,Automatic,34465,4x4,4,8616
59978,2020,Ram,1500,Truck,Automatic,23824,4x4,3,7941
32860,2018,Jeep,Compass,SUV,Automatic,79205,4x4,5,15841
11270,2007,Honda,Odyssey,Minivan,Automatic,271610,fwd,16,16975
29930,2017,Nissan,Rogue,SUV,Automatic,54940,awd,6,9156
34740,2015,Jeep,Wrangler,SUV,Manual,131417,4x4,8,16427
86540,2020,Jeep,Grand,SUV,Automatic,54501,4x4,3,18167
44970,2017,Jeep,Grand,SUV,Automatic,90096,4x4,6,15016
53980,2019,Ram,3500,Truck,Automatic,123831,4x4,4,30957
37958,2019,Jeep,Compass,SUV,Automatic,37769,4x4,4,9442
36978,2019,Jeep,Cherokee,SUV,Automatic,65341,4x4,4,16335
66970,2021,Jeep,Grand,SUV,Automatic,6116,4x4,2,3058
35540,2019,Dodge,Grand,Minivan,Automatic,38142,fwd,4,9535
11988,2013,Dodge,Journey,Sedan,Automatic,174118,other,10,17411
32990,2018,Dodge,Grand,Minivan,Automatic,93083,fwd,5,18616
24888,2017,Dodge,Grand,Other,Automatic,80300,fwd,6,13383
98488,2020,Ford,F-350,Truck,Automatic,60938,4x4,3,20312
26990,2016,Lincoln,Mkx,SUV,Automatic,124344,awd,7,17763
48995,2020,Toyota,Rav4,SUV,Automatic,17261,awd,3,5753
17989,2013,Toyota,Camry,Sedan,Automatic,80838,fwd,10,8083
59978,2020,Ram,1500,Truck,Automatic,23824,4x4,3,7941
32860,2018,Jeep,Compass,SUV,Automatic,79205,4x4,5,15841
11270,2007,Honda,Odyssey,Minivan,Automatic,271610,fwd,16,16975
29930,2017,Nissan,Rogue,SUV,Automatic,54940,awd,6,9156
34740,2015,Jeep,Wrangler,SUV,Manual,131417,4x4,8,16427
86540,2020,Jeep,Grand,SUV,Automatic,54501,4x4,3,18167
44970,2017,Jeep,Grand,SUV,Automatic,90096,4x4,6,15016
37958,2019,Jeep,Compass,SUV,Automatic,37769,4x4,4,9442
53980,2019,Ram,3500,Truck,Automatic,123831,4x4,4,30957
36978,2019,Jeep,Cherokee,SUV,Automatic,65341,4x4,4,16335
66970,2021,Jeep,Grand,SUV,Automatic,6116,4x4,2,3058
11988,2013,Dodge,Journey,Sedan,Automatic,174118,other,10,17411
32990,2018,Dodge,Grand,Minivan,Automatic,93083,fwd,5,18616
59970,2019,Ram,1500,Truck,Automatic,94939,4x4,4,23734
59960,2020,Ford,Explorer,SUV,Automatic,42276,4x4,3,14092
39980,2018,Gmc,Sierra,Truck,Automatic,70848,4x4,5,14169
25547,2016,Jeep,Grand,SUV,Automatic,168385,4x4,7,24055
33850,2019,Dodge,Grand,Minivan,Automatic,37528,fwd,4,9382
62990,2020,Ram,1500,Truck,Automatic,32491,4x4,3,10830
69978,2020,Ram,1500,Truck,Automatic,37326,4x4,3,12442
32898,2020,Mazda,Cx-3,Minivan,Automatic,23726,awd,3,7908
64090,2021,Jeep,Wrangler,SUV,Automatic,17958,4x4,2,8979
39978,2019,Jeep,Compass,SUV,Automatic,66267,4x4,4,16566
22980,2015,Dodge,Journey,SUV,Automatic,171073,awd,8,21384
11490,2013,Dodge,Grand,Minivan,Automatic,231955,fwd,10,23195
56780,2021,Ram,1500,Truck,Automatic,29975,4x4,2,14987
53750,2021,Mercedes-benz,Gla,SUV,Automatic,19729,awd,2,9864
27640,2017,Toyota,Camry,Sedan,Automatic,126677,fwd,6,21112
54960,2019,Ram,1500,Truck,Automatic,168473,4x4,4,42118
84850,2021,Ram,1500,Truck,Automatic,9796,4x4,2,4898
38768,2018,Nissan,Murano,SUV,Automatic,60567,awd,5,12113
27987,2014,Toyota,Tundra,Truck,Automatic,195660,4x4,9,21740
87890,2019,Ram,3500,Truck,Automatic,47920,4x4,4,11980
56970,2019,Jeep,Wrangler,SUV,Automatic,39806,4x4,4,9951
37980,2016,Jeep,Grand,SUV,Automatic,88137,4x4,7,12591
39980,2016,Jeep,Wrangler,SUV,Automatic,124563,4x4,7,17794
66978,2020,Gmc,Sierra,Truck,Automatic,128701,4x4,3,42900
44830,2018,Jeep,Wrangler,SUV,Manual,60209,4x4,5,12041
45500,2017,Nissan,Armada,SUV,Automatic,99545,4x4,6,16590
47888,2017,Jeep,Grand,SUV,Automatic,69150,4x4,6,11525
58489,2018,Ford,F-150,Truck,Automatic,69736,4x4,5,13947
23993,2010,Dodge,Ram,Truck,Automatic,150341,4x4,13,11564
79988,2022,Ram,1500,Truck,Automatic,456,4x4,1,456
78370,2021,Ram,1500,Truck,Automatic,17505,4x4,2,8752
43948,2017,Toyota,Tacoma,Truck,Manual,63273,4x4,6,10545
65248,2021,Dodge,Durango,SUV,Automatic,14810,awd,2,7405
39968,2019,Jeep,Cherokee,SUV,Automatic,66220,4x4,4,16555
62848,2020,Ram,1500,Truck,Automatic,33322,4x4,3,11107
41298,2019,Ram,1500,Truck,Automatic,44828,4x4,4,11207
